4976,7,7,7,7,6,6,6
4977,7,7,7,7,6,7,7
4978,7,7,7,7,6,7,7
4979,7,7,7,7,7,7,7
4980,7,7,7,7,7,3,3
4981,7,7,7,7,7,3,3
4982,7,7,7,7,7,3,3
5388,4,7,4,4,6,3,4
5389,6,7,7,6,6,7,7
5390,6,7,7,6,6,7,7
5391,6,7,7,7,6,6,7
5392,7,7,7,7,6,6,7
5393,7,7,7,7,6,6,7
5394,7,7,7,7,6,6,7
5395,7,7,7,7,6,6,7
5396,7,7,7,7,6,6,7
5397,15,15,15,15,6,7,7
5398,15,15,15,15,15,15,15
5399,15,15,15,15,15,15,15
5400,15,15,15,15,15,15,15
5401,15,15,15,15,15,15,15
5402,15,15,15,15,15,15,15
5403,15,15,15,15,15,15,15
5404,15,15,15,15,15,15,15
5405,15,15,15,15,15,15,15
5406,15,15,15,15,15,15,15
5407,15,15,15,15,15,15,15
5408,15,15,15,15,15,15,15
5409,15,15,15,15,15,15,15
5410,15,15,15,15,15,15,15
5411,15,15,15,15,15,15,15
5412,7,7,7,7,7,3,3
5413,7,7,7,7,7,3,7
5414,7,7,7,7,7,6,7
5415,7,7,7,7,7,7,7
5416,7,7,7,7,7,7,7
5417,7,7,7,7,7,7,3
5418,7,3,7,7,7,7,7
5419,7,3,7,7,7,7,3
5420,7,3,7,7,7,3,3
5421,7,3,7,7,7,3,3
5422,7,7,7,7,7,7,7
5423,6,7,7,7,7,7,7
5424,6,7,7,7,7,6,7
5425,6,7,7,7,6,6,7
5426,6,7,7,6,6,6,7
5427,7,6,7,7,6,6,6
5428,7,6,7,7,6,6,7
5429,7,7,7,7,7,6,3
5430,15,15,15,15,3,15,3
5431,15,15,15,15,15,15,15
5432,15,15,15,15,15,15,15
5433,7,7,7,7,3,7,7
5434,7,7,7,7,3,7,7
5435,7,7,7,7,3,7,3
5436,7,7,7,7,7,3,3
5437,7,7,7,7,7,7,3
5438,7,7,7,7,7,7,7
5439,7,7,7,7,7,7,6
5440,6,7,7,7,7,6,6
5441,15,15,15,15,15,15,15
5442,15,15,15,15,15,15,15
5443,6,7,7,7,7,6,6
5444,7,7,7,7,7,6,7
5445,6,6,7,7,6,7,7
5446,7,6,7,7,6,7,6
5447,7,7,7,7,7,7,7
5448,7,7,7,7,7,7,7
5449,7,7,7,7,7,7,3
5450,7,7,7,7,7,3,3
5451,7,7,7,7,7,3,3
5855,4,7,7,7,7,7,6
5856,6,7,7,7,7,7,7
5857,6,7,7,7,6,7,7
5858,7,7,7,7,6,7,7
5859,7,7,7,7,6,6,7
5860,6,7,7,7,6,6,7
5861,7,7,7,7,6,6,7
5862,15,15,15,15,15,15,15
5863,15,15,15,15,15,15,15
5864,15,15,15,15,6,3,7
5865,15,15,15,15,15,15,15
5866,15,15,15,15,15,15,15
5867,15,15,15,15,15,15,15
5868,15,15,15,15,15,15,15
5869,15,15,15,15,15,15,15
5870,15,15,15,15,15,15,15
5871,15,15,15,15,15,15,15
5872,15,15,15,15,15,15,15
5873,15,15,15,15,15,15,15
5874,15,15,15,15,15,15,15
5875,15,15,15,15,15,15,15
5876,15,15,15,15,15,15,15
5877,15,15,15,15,15,15,15
5878,7,7,7,7,7,7,7
5879,7,3,7,7,7,3,7
5880,7,7,7,7,7,3,7
5881,7,7,7,7,7,6,7
5882,7,7,7,7,7,7,4
5883,7,7,7,7,7,7,7
5884,7,7,7,7,7,7,3
5885,7,7,7,7,7,7,7
5886,7,7,7,7,7,7,7
5887,7,3,7,7,7,7,3
5888,7,3,7,7,7,7,3
5889,7,6,7,7,7,3,3
5890,7,6,7,7,7,7,7
5891,7,7,7,7,7,3,7
5892,6,7,7,7,7,6,3
5893,7,7,7,7,7,6,6
5894,15,15,15,15,15,15,15
5895,7,6,6,6,7,6,6
5896,7,15,15,15,6,6,6
5897,7,15,15,15,6,3,3
5898,15,15,15,15,15,3,3
5899,6,15,3,15,15,3,3
5900,7,7,7,7,6,3,3
5901,7,7,7,7,3,3,7
5902,7,7,7,7,3,3,7
5903,7,7,7,7,7,3,7
5904,7,7,7,7,7,3,7
5905,7,7,7,7,3,3,7
5906,7,7,7,7,7,7,7
5907,7,7,7,7,7,7,6
5908,15,15,15,15,15,15,15
5909,15,15,15,15,15,15,15
5910,6,7,7,7,7,6,6
5911,6,7,7,7,7,6,7
5912,7,6,7,7,7,7,7
5913,7,7,7,7,6,7,7
5914,7,7,7,7,7,7,7
5915,7,7,7,7,7,7,7
5916,7,7,7,7,7,7,7
5917,7,7,7,7,7,3,3
5918,7,7,7,7,7,3,3
5919,3,7,7,7,7,3,3
6322,4,7,7,7,7,7,7
6323,6,7,7,7,7,7,7
6324,6,7,7,7,6,7,7
6325,7,7,7,7,6,7,7
6326,7,7,7,6,6,7,7
6327,7,7,6,7,6,6,7
6328,7,7,6,7,6,6,7
6329,15,15,15,15,15,15,15
6330,15,15,15,15,15,15,15
6331,15,15,15,15,15,15,15
6332,15,15,15,15,15,15,15
6333,8,15,15,15,8,8,8
6334,15,15,15,15,15,8,15
6335,15,15,15,15,15,15,15
6336,15,15,15,15,15,15,15
6337,15,15,15,15,15,15,15
6338,15,15,15,15,15,15,15
6339,15,15,15,15,15,15,15
6340,15,15,15,15,15,15,15
6341,15,15,15,15,15,15,15
6342,15,15,15,15,15,15,15
6343,15,15,15,15,15,15,15
6344,15,15,15,15,15,15,15
6345,7,7,7,7,7,7,7
6346,7,7,7,7,7,6,7
6347,7,7,7,7,7,6,3
6348,7,7,7,7,7,3,3
6349,7,7,7,7,7,6,4
6350,7,7,7,7,7,6,7
6351,7,7,7,7,7,6,6
6352,7,7,7,7,7,3,7
6353,7,7,7,7,7,7,7
6354,7,3,7,7,7,7,3
6355,7,7,7,7,7,7,7
6356,7,7,7,7,7,3,7
6357,7,7,7,7,7,3,7
6358,7,7,7,7,7,7,7
6359,7,7,7,7,7,7,3
6360,7,7,6,7,7,3,3
6361,15,15,15,15,15,15,15
6362,7,6,7,7,7,7,7
6363,7,15,15,15,7,7,7
6364,15,15,15,15,15,15,15
6365,15,15,15,15,15,15,15
6366,7,7,7,7,7,7,7
6367,7,7,3,7,7,7,7
6368,7,7,7,7,7,3,7
6369,7,7,7,7,7,3,7
6370,7,7,7,7,7,3,7
6371,7,7,7,7,7,3,7
6372,7,7,7,7,7,7,7
6373,7,7,7,7,7,7,7
6374,7,7,7,7,7,7,7
6375,7,7,7,7,7,7,7
6376,7,7,7,7,7,3,7
6377,6,7,7,7,6,6,7
6378,6,7,7,7,6,6,6
6379,6,7,7,7,7,6,6
6380,7,7,7,7,6,6,7
6381,7,7,7,7,7,7,7
6382,7,7,7,7,7,7,7
6383,7,7,7,7,7,7,7
6384,7,7,7,7,7,7,7
6385,7,7,7,7,7,3,7
6386,7,7,7,7,7,3,3
6387,7,7,7,7,3,3,7
6388,6,7,7,7,7,6,7
6389,7,7,7,3,7,6,3
6390,7,7,7,7,6,6,3
6391,7,3,7,7,3,3,3
6392,1,1,1,1,1,1,1
6393,1,1,1,1,1,1,1
6394,1,1,1,1,1,1,1
6395,1,1,1,1,1,1,1
6396,1,1,1,1,1,1,1
6397,1,1,1,1,1,1,1
6398,1,1,1,1,1,1,1
6399,1,1,1,1,1,1,1
6400,17,17,17,17,17,17,17
6401,15,15,15,15,15,15,15
6402,15,7,7,7,6,6,3
6789,4,7,7,7,6,7,6
6790,6,7,7,7,6,7,6
6791,6,7,4,6,6,6,6
6792,6,7,7,7,6,7,7
6793,7,7,7,7,6,7,7
6794,7,7,7,7,7,6,7
6795,7,7,7,7,6,7,6
6796,7,7,7,7,6,7,7
6797,7,7,7,7,6,6,7
6798,15,15,15,15,15,15,15
6799,15,15,15,15,15,15,15
6800,15,15,15,15,15,15,15
6801,15,15,15,15,15,15,15
6802,15,15,15,15,15,15,15
6803,15,15,15,15,15,15,15
6804,15,15,15,15,15,15,15
6805,15,15,15,15,15,15,15
6806,15,15,15,15,15,15,15
6807,15,15,15,15,15,15,15
6808,15,15,15,15,15,15,15
6809,15,15,15,15,15,15,15
6810,15,15,15,15,15,15,15
6811,15,15,15,15,15,15,15
6812,6,7,7,7,6,6,7
6813,6,7,7,7,6,6,7
6814,7,7,7,7,7,6,7
6815,7,7,7,7,7,3,7
6816,7,7,7,7,7,3,7
6817,7,7,7,7,7,3,7
6818,7,7,7,7,7,6,3
6819,7,3,7,7,7,6,7
6820,7,7,7,7,7,7,7
6821,7,7,15,15,15,7,3
6822,15,7,15,15,15,7,3
6823,15,7,15,15,15,3,3
6824,15,7,7,15,15,3,7
6825,3,7,7,7,7,3,7
6826,7,7,7,7,7,3,3
6827,7,3,7,7,7,3,3
6828,7,3,7,7,7,3,3
6829,7,3,7,7,7,7,7
6830,7,7,7,7,7,7,7
6831,15,15,15,15,15,15,15
6832,15,15,15,15,15,15,15
6833,7,15,15,15,7,7,7
6834,7,7,3,7,7,7,7
6835,7,7,7,7,7,3,7
6836,7,7,7,7,7,3,7
6837,7,7,7,7,3,6,7
6838,7,7,7,7,7,6,3
6839,7,7,7,7,7,7,3
6840,7,7,7,7,7,7,3
6841,7,7,7,7,7,6,7
6842,7,7,7,7,7,3,7
6843,7,7,7,7,7,3,7
6844,6,7,7,7,7,6,7
6845,6,7,7,7,6,7,6
6846,6,7,7,7,6,7,6
6847,6,7,7,7,6,6,7
6848,7,7,7,7,7,7,7
6849,7,7,7,7,7,7,7
6850,7,7,7,7,7,7,6
6851,7,7,7,7,7,7,7
6852,7,7,7,7,7,3,7
6853,7,3,7,7,7,6,3
6854,7,7,7,7,7,6,7
6855,7,7,7,7,7,3,7
6856,7,7,7,7,7,6,7
6857,7,7,7,7,7,7,3
6858,7,7,7,7,7,7,3
6859,7,7,7,7,7,7,3
6860,6,3,7,7,7,3,3
6861,1,1,1,1,1,1,1
6862,1,1,1,1,1,1,1
6863,1,1,1,1,1,1,1
6864,1,1,1,1,1,1,1
6865,15,15,6,15,15,15,15
6866,15,15,6,15,15,15,15
6867,17,17,17,17,17,17,17
6868,15,15,15,15,15,15,15
6869,15,15,15,15,15,15,15
7259,6,7,4,4,6,6,6
7260,6,7,7,6,6,6,7
7261,6,7,7,7,6,6,7
7262,6,7,7,7,6,7,6
7263,6,7,7,7,6,7,6
7264,6,7,7,6,6,6,6
7265,7,7,7,6,6,6,6
7266,7,7,7,7,6,6,6
7267,7,7,7,7,6,6,6
7268,7,15,15,15,6,6,15
7269,15,15,15,15,15,15,15
7270,15,15,15,15,15,15,15
7271,15,15,15,15,15,15,15
7272,15,15,3,15,15,3,7
7273,15,15,15,15,15,15,15
7274,6,7,7,7,6,6,7
7275,15,15,15,15,15,15,15
7276,15,3,15,15,3,3,3
7277,7,7,7,7,3,7,7
7278,7,7,7,7,7,7,7
7279,6,6,7,7,7,6,7
7280,7,6,7,7,6,6,7
7281,7,3,7,7,7,6,7
7282,7,7,7,7,7,3,3
7283,7,7,7,7,7,3,7
7284,7,7,7,7,7,3,7
7285,7,7,7,7,7,6,3
7286,7,3,7,7,7,6,3
7287,7,7,7,7,7,7,3
7288,7,7,15,15,15,7,3
7289,15,3,15,15,15,7,3
7290,15,6,15,15,15,3,3
7291,15,3,7,7,15,3,7
7292,7,3,7,7,7,3,7
7293,7,3,7,7,7,3,3
7294,7,3,7,7,7,3,3
7295,6,3,3,7,7,3,3
7296,6,3,7,7,7,7,7
7297,6,7,7,7,7,7,7
7298,6,7,7,6,6,7,7
7299,6,15,15,15,6,6,7
7300,15,15,15,15,6,15,15
7301,15,15,15,15,15,15,15
7302,15,15,15,15,15,7,7
7303,7,7,7,7,7,7,7
7304,7,7,7,7,7,6,7
7305,7,7,7,7,7,6,3
7306,7,7,7,7,6,6,3
7307,7,7,7,7,6,6,3
7308,6,7,7,7,6,6,3
7309,7,7,7,7,7,7,7
7310,7,7,7,7,7,7,7
7311,6,7,7,6,7,6,6
7312,6,7,7,7,6,7,6
7313,6,7,7,6,6,7,6
7314,6,7,7,7,6,6,6
7315,7,7,7,7,6,6,6
7316,7,7,7,7,6,6,6
7317,7,7,7,7,7,6,6
7318,7,7,7,7,7,6,3
7319,7,7,7,7,7,6,3
7320,7,3,7,7,7,6,3
7321,7,3,7,7,7,6,3
7322,7,3,7,7,7,3,7
7323,7,3,7,7,7,7,7
7324,7,7,7,7,7,7,7
7325,7,7,7,7,7,7,3
7326,7,7,7,7,7,7,3
7327,17,17,17,17,17,17,17
7328,17,17,17,17,17,17,17
7329,1,1,1,1,1,1,1
7330,1,1,1,1,1,1,1
7331,1,1,1,1,1,1,1
7332,15,15,15,15,15,15,15
7333,15,15,15,15,15,15,15
7334,15,15,15,15,15,3,15
7335,15,15,15,15,15,15,15
7336,15,15,15,15,15,15,15
7726,6,7,4,4,6,6,6
7727,6,7,7,6,6,6,6
7728,6,7,7,7,6,6,6
7729,6,7,7,7,6,6,6
7730,6,7,6,7,6,6,6
7731,6,7,6,6,6,6,6
7732,6,7,7,6,6,6,4
7733,7,7,7,7,6,6,6
7734,7,7,7,7,6,6,7
7735,7,7,6,7,6,6,7
7736,15,15,15,15,15,15,15
7737,15,15,15,15,15,15,15
7738,15,15,15,15,15,15,15
7739,15,15,15,15,15,15,15
7740,15,15,15,15,15,6,7
7741,7,7,7,7,7,6,7
7742,7,7,7,7,6,6,7
7743,7,7,7,7,3,6,3
7744,7,7,7,7,7,7,7
7745,7,7,7,7,7,7,7
7746,7,6,7,7,7,6,7
7747,7,7,7,7,6,6,7
7748,7,7,7,7,7,6,3
7749,7,7,7,7,7,3,3
7750,7,7,7,7,7,3,7
7751,7,7,7,7,7,3,7
7752,7,7,7,7,7,3,3
7753,7,7,7,7,7,3,3
7754,7,7,7,7,7,3,3
7755,7,7,7,7,7,7,3
7756,7,3,3,7,7,7,3
7757,6,6,6,3,3,3,3
7758,7,6,7,7,6,6,3
7759,7,3,7,7,6,3,3
7760,7,3,3,7,7,3,3
7761,6,6,3,3,7,3,3
7762,6,6,3,3,6,6,3
7763,6,3,3,3,6,6,3
7764,6,3,6,7,6,6,7
7765,6,7,7,7,6,7,7
7766,6,7,7,7,6,6,7
7767,15,7,15,15,6,15,15
7768,15,7,15,15,15,15,15
7769,15,7,15,15,15,7,7
7770,7,7,7,7,7,7,7
7771,7,7,7,7,7,6,7
7772,7,7,7,7,6,6,7
7773,6,7,7,7,6,6,6
7774,6,7,7,7,6,6,6
7775,7,7,7,7,6,6,7
7776,7,7,7,7,6,6,7
7777,6,7,7,7,6,6,7
7778,6,7,7,7,6,6,6
7779,6,7,7,7,6,6,6
7780,6,7,7,6,6,6,6
7781,6,7,7,7,6,6,6
7782,7,7,7,7,6,6,6
7783,7,7,7,7,7,6,7
7784,6,7,7,7,7,6,6
7785,7,7,7,7,7,6,6
7786,7,7,7,7,7,6,3
7787,7,7,7,7,7,7,3
7788,7,3,7,7,6,7,3
7789,7,3,7,7,7,6,3
7790,7,3,7,7,7,7,7
7791,7,7,7,7,7,7,7
7792,7,7,7,7,7,7,3
7793,7,7,7,7,7,7,3
7794,17,17,17,17,17,17,17
7795,17,17,17,17,17,17,17
7796,4,4,3,3,6,6,3
7797,1,1,1,1,1,1,1
7798,1,1,1,1,1,1,1
7799,15,3,15,15,6,3,3
7800,15,3,15,15,3,3,15
7801,15,15,15,15,15,3,15
7802,15,15,15,15,15,3,3
7803,15,15,15,15,3,3,3
8200,6,7,7,6,6,6,6
8201,6,7,7,7,6,6,6
8202,7,7,6,7,6,6,6
8203,7,15,15,15,15,3,3
8204,15,15,15,15,15,15,15
8205,15,15,15,15,15,15,15
8206,15,15,15,15,15,15,15
8207,15,15,15,15,15,15,15
8208,15,15,15,15,15,15,15
8209,7,7,7,3,7,6,7
8210,7,7,3,3,6,3,6
8211,7,7,3,7,3,6,7
8212,7,7,7,7,6,6,7
8213,7,6,7,7,7,6,7
8214,7,7,7,7,7,6,7
8215,7,7,7,7,6,6,6
8216,7,7,7,7,7,7,7
8217,7,7,7,7,7,3,7
8218,7,7,7,7,7,3,3
8219,7,7,7,7,7,3,3
8220,7,7,7,7,7,3,3
8221,7,7,7,7,7,3,3
8222,7,3,7,7,7,3,3
8223,7,3,3,7,7,3,3
8224,15,6,6,6,3,3,3
8225,7,6,6,6,6,6,3
8226,7,6,6,7,6,6,3
8227,7,7,7,7,7,7,7
8228,7,7,7,7,7,7,7
